,Date,Result,Rounds,Map,Position,Kills,Assists,Deaths,KR,KD,HS,HSP,Period
1695,b'2019-02-04',0,26,cache,4,11,3,17,0.42,0.65,4,36,6
1696,b'2019-02-05',0,25,cache,2,20,6,17,0.8,1.18,8,40,6
1697,b'2019-02-05',1,21,mirage,3,17,5,11,0.81,1.55,10,59,6
1698,b'2019-02-05',0,40,mirage,4,28,4,27,0.7,1.04,13,46,6
1699,b'2019-02-05',1,28,cache,1,35,3,16,1.25,2.19,15,43,6
1700,b'2019-02-05',1,29,mirage,5,12,6,17,0.41,0.71,7,58,6
1701,b'2019-02-05',1,22,mirage,3,15,4,11,0.68,1.36,9,60,6
1702,b'2019-02-05',1,36,mirage,4,24,3,25,0.67,0.96,10,42,6
1703,b'2019-02-05',1,21,mirage,2,24,2,6,1.14,4.0,13,54,6
1704,b'2019-02-05',1,17,mirage,3,14,4,9,0.82,1.56,4,29,6
1705,b'2019-02-06',1,22,cache,4,12,2,12,0.55,1.0,3,25,6
1706,b'2019-02-06',1,29,mirage,3,25,5,18,0.86,1.39,14,56,6
1707,b'2019-02-06',0,19,mirage,5,6,3,17,0.32,0.35,2,33,6
1708,b'2019-02-06',0,30,inferno,1,29,3,28,0.97,1.04,15,52,6
1709,b'2019-02-06',1,42,cache,2,38,9,31,0.9,1.23,11,29,6
1710,b'2019-02-06',1,34,mirage,3,23,4,21,0.68,1.1,15,65,6
1711,b'2019-02-06',1,26,mirage,3,20,3,15,0.77,1.33,12,60,6
1712,b'2019-02-06',1,21,inferno,4,16,2,13,0.76,1.23,6,38,6
1713,b'2019-02-07',1,24,mirage,5,8,2,18,0.33,0.44,2,25,6
1714,b'2019-02-07',0,24,mirage,3,13,2,21,0.54,0.62,5,38,6
1715,b'2019-02-07',1,24,overpass,5,14,5,14,0.58,1.0,4,29,6
1716,b'2019-02-07',1,30,mirage,4,16,2,20,0.53,0.8,6,38,6
1717,b'2019-02-07',0,24,overpass,5,10,2,19,0.42,0.53,4,40,6
1718,b'2019-02-07',0,26,inferno,1,21,4,19,0.81,1.11,8,38,6
1719,b'2019-02-07',1,35,dust2,5,14,5,24,0.4,0.58,7,50,6
1720,b'2019-02-08',1,22,mirage,5,12,4,12,0.55,1.0,4,33,6
1721,b'2019-02-08',1,27,cache,4,21,4,15,0.78,1.4,8,38,6
1722,b'2019-02-08',1,24,mirage,5,11,2,13,0.46,0.85,5,45,6
1723,b'2019-02-08',1,18,cache,5,8,5,7,0.44,1.14,2,25,6
1724,b'2019-02-09',1,29,mirage,5,18,5,21,0.62,0.86,8,44,6
1725,b'2019-02-09',0,20,dust2,3,8,2,15,0.4,0.53,5,62,6
1726,b'2019-02-09',0,28,mirage,4,16,3,20,0.57,0.8,7,44,6
1727,b'2019-02-10',0,41,mirage,3,31,5,28,0.76,1.11,12,39,6
1728,b'2019-02-10',1,28,mirage,5,9,3,19,0.32,0.47,2,22,6
1729,b'2019-02-10',0,40,overpass,5,21,7,26,0.53,0.81,7,33,6
1730,b'2019-02-10',0,28,mirage,3,13,4,19,0.46,0.68,9,69,6
1731,b'2019-02-10',1,24,cache,3,21,2,14,0.88,1.5,10,48,6
1732,b'2019-02-10',1,28,mirage,4,15,3,16,0.54,0.94,7,47,6
1733,b'2019-02-10',0,41,mirage,4,21,9,29,0.51,0.72,8,38,6
1734,b'2019-02-10',1,29,cache,3,21,1,22,0.72,0.95,7,33,6
1735,b'2019-02-10',0,22,mirage,2,16,0,16,0.73,1.0,7,44,6
1736,b'2019-02-11',1,30,inferno,4,18,4,21,0.6,0.86,11,61,6
1737,b'2019-02-13',0,36,mirage,5,19,6,22,0.53,0.86,8,42,6
1738,b'2019-02-13',1,23,mirage,1,26,6,10,1.13,2.6,16,62,6
1739,b'2019-02-13',1,18,mirage,2,22,1,4,1.22,5.5,13,59,6
1740,b'2019-02-13',1,21,cache,4,18,5,11,0.86,1.64,7,39,6
1741,b'2019-02-13',1,30,mirage,2,29,3,17,0.97,1.71,19,66,6
1742,b'2019-02-13',0,29,mirage,3,16,3,20,0.55,0.8,8,50,6
1743,b'2019-02-13',0,21,mirage,2,13,3,17,0.62,0.76,5,38,6
1744,b'2019-02-14',1,25,mirage,2,19,4,11,0.76,1.73,11,58,6
1745,b'2019-02-14',0,30,cache,4,19,4,21,0.63,0.9,9,47,6
1746,b'2019-02-14',0,20,train,4,7,1,17,0.35,0.41,2,29,6
1747,b'2019-02-14',0,22,mirage,2,14,2,15,0.64,0.93,3,21,6
1748,b'2019-02-14',1,25,inferno,4,15,4,14,0.6,1.07,6,40,6
1749,b'2019-02-15',1,29,overpass,2,22,4,18,0.76,1.22,11,50,6
1750,b'2019-02-15',1,26,mirage,4,17,3,13,0.65,1.31,10,59,6
1751,b'2019-02-16',0,22,mirage,1,18,4,19,0.82,0.95,7,39,6
1752,b'2019-02-16',0,28,inferno,5,14,6,18,0.5,0.78,5,36,6
1753,b'2019-02-16',0,21,mirage,5,6,6,19,0.29,0.32,3,50,6
1754,b'2019-02-16',0,30,cache,5,14,3,23,0.47,0.61,5,36,6
1755,b'2019-02-16',1,27,mirage,1,26,3,20,0.96,1.3,11,42,6
1756,b'2019-02-17',1,22,cache,4,14,2,13,0.64,1.08,7,50,6
1757,b'2019-02-17',1,26,train,4,15,7,20,0.58,0.75,10,67,6
1758,b'2019-02-17',1,27,inferno,2,25,6,16,0.93,1.56,14,56,6
1759,b'2019-02-17',0,35,train,3,24,3,29,0.69,0.83,11,46,6
1760,b'2019-02-17',0,24,mirage,4,13,6,21,0.54,0.62,6,46,6
1761,b'2019-02-17',0,27,overpass,4,11,6,20,0.41,0.55,5,45,6
1762,b'2019-02-18',0,30,overpass,2,25,2,26,0.83,0.96,14,56,6
1763,b'2019-02-18',1,40,cache,4,25,6,25,0.62,1.0,11,44,6
1764,b'2019-02-18',1,21,overpass,3,17,3,10,0.81,1.7,9,53,6
1765,b'2019-02-18',1,19,cache,5,11,1,8,0.58,1.38,5,45,6
1766,b'2019-02-18',0,24,mirage,5,6,7,21,0.25,0.29,2,33,6
1767,b'2019-02-18',0,36,mirage,3,25,3,24,0.69,1.04,14,56,6
1768,b'2019-02-18',1,24,overpass,1,26,3,15,1.08,1.73,10,38,6
1769,b'2019-02-19',1,30,cache,1,28,2,17,0.93,1.65,12,43,6
1770,b'2019-02-19',0,22,cache,1,17,5,17,0.77,1.0,9,53,6
1771,b'2019-02-19',1,29,dust2,2,22,2,19,0.76,1.16,7,32,6
1772,b'2019-02-19',1,29,cache,4,19,8,17,0.66,1.12,8,42,6
1773,b'2019-02-19',0,27,train,2,15,5,23,0.56,0.65,1,7,6
1774,b'2019-02-19',1,28,train,1,26,1,15,0.93,1.73,12,46,6
1775,b'2019-02-20',0,25,mirage,4,13,4,20,0.52,0.65,7,54,6
1776,b'2019-02-20',1,30,mirage,4,17,3,21,0.57,0.81,8,47,6
1777,b'2019-02-20',0,17,overpass,1,8,3,17,0.47,0.47,2,25,6
1778,b'2019-02-20',0,34,train,3,18,6,25,0.53,0.72,10,56,6
1779,b'2019-02-20',0,24,inferno,1,18,3,17,0.75,1.06,4,22,6
1780,b'2019-02-20',0,25,overpass,2,17,3,20,0.68,0.85,12,71,6
1781,b'2019-02-20',0,29,mirage,5,15,3,21,0.52,0.71,12,80,6
1782,b'2019-02-21',0,29,mirage,3,19,4,17,0.66,1.12,5,26,6
1783,b'2019-02-21',0,29,dust2,1,26,2,20,0.9,1.3,12,46,6
1784,b'2019-02-21',1,36,overpass,2,31,3,21,0.86,1.48,12,39,6
1785,b'2019-02-22',1,25,overpass,1,24,8,15,0.96,1.6,11,46,6
1786,b'2019-02-22',0,30,cache,5,9,2,19,0.3,0.47,3,33,6
1787,b'2019-02-22',0,28,inferno,2,21,8,23,0.75,0.91,6,29,6
1788,b'2019-02-22',1,20,overpass,3,17,3,14,0.85,1.21,6,35,6
1789,b'2019-02-24',1,46,mirage,3,31,9,31,0.67,1.0,12,39,6
1790,b'2019-02-24',1,27,dust2,3,18,4,14,0.67,1.29,5,28,6
1791,b'2019-02-25',0,24,inferno,3,12,1,17,0.5,0.71,5,42,6
1792,b'2019-02-25',1,25,mirage,5,16,3,13,0.64,1.23,7,44,6
1793,b'2019-02-25',1,25,overpass,4,15,3,14,0.6,1.07,6,40,6
1794,b'2019-02-26',0,28,inferno,4,15,3,20,0.54,0.75,6,40,6
1795,b'2019-02-26',0,19,mirage,5,5,2,18,0.26,0.28,2,40,6
1796,b'2019-02-26',1,26,inferno,4,19,2,12,0.73,1.58,10,53,6
1797,b'2019-02-26',0,21,train,4,8,3,17,0.38,0.47,2,25,6
1798,b'2019-02-26',1,22,cache,1,21,2,10,0.95,2.1,8,38,6
1799,b'2019-02-26',0,29,cache,5,14,1,23,0.48,0.61,8,57,6
1800,b'2019-02-27',0,22,mirage,5,10,2,17,0.45,0.59,3,30,6
1801,b'2019-02-27',1,29,inferno,2,26,1,17,0.9,1.53,14,54,6
1802,b'2019-02-27',1,25,mirage,3,17,3,10,0.68,1.7,7,41,6
1803,b'2019-02-27',0,19,cache,2,10,4,17,0.53,0.59,8,80,6
1804,b'2019-02-27',0,21,inferno,4,6,2,19,0.29,0.32,2,33,6
1805,b'2019-02-27',1,28,inferno,2,26,5,20,0.93,1.3,12,46,6
1806,b'2019-02-28',1,23,cache,4,13,2,11,0.57,1.18,8,62,6
1807,b'2019-02-28',0,26,mirage,2,17,1,19,0.65,0.89,11,65,6
1808,b'2019-02-28',1,27,overpass,5,14,5,20,0.52,0.7,5,36,6
1809,b'2019-02-28',0,25,mirage,3,15,5,22,0.6,0.68,8,53,6
1810,b'2019-02-28',1,27,inferno,1,26,6,17,0.96,1.53,14,54,6
1811,b'2019-03-01',1,30,cache,5,12,7,22,0.4,0.55,7,58,6
1812,b'2019-03-01',0,36,mirage,5,19,4,23,0.53,0.83,9,47,6
1813,b'2019-03-01',1,23,cache,2,24,0,9,1.04,2.67,12,50,6
1814,b'2019-03-01',0,24,dust2,5,14,1,18,0.58,0.78,7,50,6
1815,b'2019-03-01',0,42,overpass,4,25,4,31,0.6,0.81,9,36,6
1816,b'2019-03-02',1,24,mirage,5,10,3,12,0.42,0.83,4,40,6
1817,b'2019-03-02',1,26,inferno,5,17,1,11,0.65,1.55,9,53,6
1818,b'2019-03-02',1,23,inferno,5,6,3,11,0.26,0.55,3,50,6
1819,b'2019-03-02',0,41,mirage,4,23,6,31,0.56,0.74,10,43,6
1820,b'2019-03-02',1,29,cache,5,7,3,19,0.24,0.37,0,0,6
1821,b'2019-03-05',0,27,mirage,3,17,5,20,0.63,0.85,6,35,6
1822,b'2019-03-05',1,26,mirage,5,14,4,17,0.54,0.82,7,50,6
1823,b'2019-03-05',0,23,inferno,3,13,3,18,0.57,0.72,4,31,6
1824,b'2019-03-17',1,28,cache,5,11,3,15,0.39,0.73,4,36,6
1825,b'2019-03-20',0,27,inferno,5,14,1,20,0.52,0.7,6,43,6
1826,b'2019-03-20',0,28,nuke,5,17,4,20,0.61,0.85,8,47,6
1827,b'2019-03-20',0,29,inferno,4,18,3,22,0.62,0.82,7,39,6
1828,b'2019-03-20',0,35,mirage,2,25,3,22,0.71,1.14,8,32,6
1829,b'2019-03-20',0,20,cache,3,8,3,17,0.4,0.47,3,38,6
1830,b'2019-03-20',0,25,mirage,1,21,3,17,0.84,1.24,8,38,6
1831,b'2019-04-03',1,29,inferno,5,15,4,19,0.52,0.79,4,27,6
1832,b'2019-04-03',1,30,inferno,3,18,6,21,0.6,0.86,5,28,6
1833,b'2019-04-18',1,30,nuke,4,20,5,20,0.67,1.0,3,15,6
1834,b'2019-06-03',0,30,inferno,2,20,4,20,0.67,1.0,8,40,7
1835,b'2019-06-03',0,21,cache,5,9,4,20,0.43,0.45,5,56,7
1836,b'2019-06-13',1,36,mirage,2,33,7,23,0.92,1.43,10,30,7
1837,b'2019-06-13',1,29,inferno,4,19,8,19,0.66,1.0,9,47,7
1838,b'2019-06-13',0,28,cache,3,21,4,20,0.75,1.05,7,33,7
1839,b'2019-06-13',1,27,mirage,2,22,3,17,0.81,1.29,13,59,7
1840,b'2019-06-14',0,36,mirage,3,25,3,28,0.69,0.89,12,48,7
1841,b'2019-06-23',0,29,cache,3,22,3,20,0.76,1.1,8,36,7
1842,b'2019-06-23',1,22,mirage,4,14,7,13,0.64,1.08,7,50,7
1843,b'2019-06-24',1,30,overpass,5,16,3,26,0.53,0.62,6,38,7
1844,b'2019-06-24',1,25,mirage,4,17,2,13,0.68,1.31,7,41,7
1845,b'2019-06-25',0,34,mirage,4,21,6,27,0.62,0.78,3,14,7
1846,b'2019-06-25',0,30,mirage,2,26,6,18,0.87,1.44,7,27,7
1847,b'2019-06-25',1,29,inferno,5,12,4,20,0.41,0.6,4,33,7
1848,b'2019-06-26',1,28,inferno,3,19,6,20,0.68,0.95,8,42,7
1849,b'2019-07-10',1,24,inferno,4,16,4,16,0.67,1.0,7,44,7
1850,b'2019-07-17',1,20,overpass,3,14,3,8,0.7,1.75,7,50,7
1851,b'2019-07-22',1,47,mirage,3,34,7,30,0.72,1.13,12,35,7
1852,b'2019-07-23',0,36,mirage,2,23,3,26,0.64,0.88,12,52,7
1853,b'2019-07-23',0,25,overpass,4,10,3,17,0.4,0.59,5,50,7
1854,b'2019-07-23',1,30,cache,2,26,6,26,0.87,1.0,8,31,7
1855,b'2019-07-30',1,21,mirage,3,18,8,12,0.86,1.5,9,50,8
1856,b'2019-07-30',0,24,overpass,2,18,1,19,0.75,0.95,13,72,8
1857,b'2019-07-30',0,25,cache,2,19,3,20,0.76,0.95,6,32,8
1858,b'2019-07-30',0,25,mirage,5,9,4,22,0.36,0.41,2,22,8
1859,b'2019-07-30',1,28,mirage,4,17,0,18,0.61,0.94,7,41,8
1860,b'2019-08-01',1,35,cache,3,30,2,18,0.86,1.67,10,33,8
1861,b'2019-08-01',1,28,mirage,4,9,3,20,0.32,0.45,4,44,8
1862,b'2019-08-02',0,23,dust2,4,4,3,18,0.17,0.22,4,100,8
1863,b'2019-08-06',1,30,dust2,4,17,3,22,0.57,0.77,9,53,8
1864,b'2019-08-14',0,29,mirage,5,16,1,22,0.55,0.73,3,19,8
1865,b'2019-08-14',1,22,inferno,2,19,5,16,0.86,1.19,9,47,8
1866,b'2019-08-14',0,21,inferno,4,12,5,18,0.57,0.67,6,50,8
1867,b'2019-08-14',0,29,mirage,3,20,4,23,0.69,0.87,7,35,8
1868,b'2019-08-14',1,27,inferno,3,16,5,18,0.59,0.89,7,44,8
1869,b'2019-08-14',0,26,train,2,17,6,19,0.65,0.89,4,24,8
1870,b'2019-08-14',0,28,mirage,5,16,3,20,0.57,0.8,10,62,8
1871,b'2019-08-14',1,29,overpass,2,27,2,20,0.93,1.35,9,33,8
1872,b'2019-08-14',1,23,inferno,2,23,3,9,1.0,2.56,11,48,8
1873,b'2019-08-15',0,29,mirage,3,19,4,23,0.66,0.83,9,47,8
1874,b'2019-08-15',0,30,dust2,3,21,5,20,0.7,1.05,12,57,8
1875,b'2019-08-19',0,24,mirage,4,14,1,19,0.58,0.74,7,50,8
1876,b'2019-08-19',0,22,inferno,5,7,1,18,0.32,0.39,4,57,8
1877,b'2019-08-19',0,19,train,5,3,2,17,0.16,0.18,1,33,8
1878,b'2019-08-19',0,30,inferno,3,18,7,22,0.6,0.82,9,50,8
1879,b'2019-08-19',1,25,mirage,5,11,2,17,0.44,0.65,4,36,8
1880,b'2019-08-21',1,21,mirage,5,6,3,12,0.29,0.5,2,33,8
1881,b'2019-08-21',1,27,mirage,2,21,7,19,0.78,1.11,11,52,8
1882,b'2019-08-21',0,22,mirage,4,14,4,19,0.64,0.74,9,64,8
1883,b'2019-08-21',1,25,mirage,5,19,6,13,0.76,1.46,8,42,8
1884,b'2019-08-22',0,24,mirage,4,9,2,19,0.38,0.47,0,0,8
1885,b'2019-08-22',1,21,overpass,1,23,3,14,1.1,1.64,9,39,8
1886,b'2019-08-22',0,25,mirage,2,16,4,17,0.64,0.94,6,38,8
1887,b'2019-08-26',1,27,mirage,4,18,5,16,0.67,1.12,7,39,8
1888,b'2019-08-26',0,28,overpass,1,23,4,22,0.82,1.05,6,26,8
1889,b'2019-08-27',0,28,overpass,4,15,5,23,0.54,0.65,4,27,8
1890,b'2019-08-27',1,13,mirage,1,16,1,6,1.23,2.67,4,25,8
1891,b'2019-08-27',0,24,overpass,3,15,2,18,0.62,0.83,3,20,8
1892,b'2019-08-27',0,22,dust2,5,8,5,20,0.36,0.4,2,25,8
1893,b'2019-08-27',0,22,mirage,3,9,5,18,0.41,0.5,3,33,8
1894,b'2019-08-27',0,25,dust2,3,15,3,21,0.6,0.71,5,33,8
1895,b'2019-08-28',0,23,inferno,3,12,2,18,0.52,0.67,6,50,8
1896,b'2019-08-28',0,21,dust2,4,10,3,18,0.48,0.56,1,10,8
1897,b'2019-08-28',0,26,dust2,5,9,2,20,0.35,0.45,5,56,8
1898,b'2019-08-28',0,27,overpass,1,21,4,17,0.78,1.24,12,57,8
1899,b'2019-08-28',0,23,cache,4,11,1,19,0.48,0.58,6,55,8
1900,b'2019-08-28',1,23,overpass,5,15,10,13,0.65,1.15,4,27,8
1901,b'2019-08-28',0,26,mirage,4,16,7,20,0.62,0.8,8,50,8
1902,b'2019-08-29',1,22,overpass,2,21,8,14,0.95,1.5,6,29,8
1903,b'2019-08-29',1,27,inferno,4,20,5,16,0.74,1.25,9,45,8
1904,b'2019-08-29',1,30,dust2,5,15,4,19,0.5,0.79,7,47,8
1905,b'2019-09-04',0,27,inferno,4,13,0,19,0.48,0.68,4,31,8
1906,b'2019-09-05',0,24,dust2,3,14,1,18,0.58,0.78,8,57,8
1907,b'2019-09-06',0,29,nuke,5,16,5,24,0.55,0.67,6,38,8
1908,b'2019-09-06',1,29,mirage,1,29,8,18,1.0,1.61,11,38,8
1909,b'2019-09-07',0,24,train,5,10,5,16,0.42,0.62,3,30,8
1910,b'2019-09-07',0,22,mirage,2,12,2,18,0.55,0.67,5,42,8
1911,b'2019-09-07',0,30,mirage,1,29,4,21,0.97,1.38,14,48,8
1912,b'2019-09-07',1,36,overpass,4,26,4,27,0.72,0.96,8,31,8
1913,b'2019-09-07',1,29,inferno,1,28,5,18,0.97,1.56,9,32,8
1914,b'2019-09-09',1,41,mirage,3,30,7,24,0.73,1.25,11,37,8
1915,b'2019-09-13',0,30,mirage,5,19,6,19,0.63,1.0,9,47,8
1916,b'2019-09-26',1,30,mirage,2,23,5,19,0.77,1.21,8,35,8
1917,b'2019-09-26',1,36,inferno,2,28,4,24,0.78,1.17,13,46,8
1918,b'2019-09-26',1,22,inferno,4,17,3,11,0.77,1.55,4,24,8
1919,b'2019-09-27',1,26,mirage,3,16,3,16,0.62,1.0,6,38,8
1920,b'2019-09-27',1,25,mirage,1,33,3,11,1.32,3.0,16,48,8
1921,b'2019-09-28',0,41,dust2,4,27,5,26,0.66,1.04,8,30,8
1922,b'2019-09-28',0,48,mirage,5,29,2,33,0.6,0.88,12,41,8
1923,b'2019-09-28',1,30,mirage,1,29,6,19,0.97,1.53,18,62,8
1924,b'2019-09-29',1,25,mirage,5,13,6,18,0.52,0.72,1,8,8
1925,b'2019-09-29',1,34,mirage,4,20,3,27,0.59,0.74,7,35,8
1926,b'2019-09-29',0,27,mirage,3,13,2,21,0.48,0.62,4,31,8
1928,b'2019-09-29',1,28,overpass,5,18,2,20,0.64,0.9,11,61,8
1929,b'2019-09-30',1,35,dust2,2,35,5,22,1.0,1.59,17,49,8
1930,b'2019-09-30',1,19,overpass,4,13,2,9,0.68,1.44,5,38,8
1931,b'2019-10-06',1,30,cache,2,24,3,19,0.8,1.26,6,25,8
1932,b'2019-10-06',0,27,mirage,4,16,2,20,0.59,0.8,9,56,8
1933,b'2019-10-06',0,29,inferno,2,24,1,18,0.83,1.33,10,42,8
1934,b'2019-10-06',1,28,mirage,1,31,0,16,1.11,1.94,14,45,8
1935,b'2019-10-06',1,27,overpass,4,18,3,16,0.67,1.12,6,33,8
1936,b'2019-10-06',0,26,mirage,1,24,6,20,0.92,1.2,13,54,8
1937,b'2019-10-06',1,19,mirage,3,13,7,12,0.68,1.08,7,54,8
1938,b'2019-10-11',1,26,overpass,3,17,8,21,0.65,0.81,8,47,8
1939,b'2019-10-11',1,28,nuke,2,24,3,17,0.86,1.41,8,33,8
1940,b'2019-10-11',0,22,overpass,1,18,0,18,0.82,1.0,7,39,8
1941,b'2019-10-11',1,27,train,4,15,6,22,0.56,0.68,12,80,8
1942,b'2019-10-19',0,28,dust2,5,11,5,22,0.39,0.5,4,36,8
1943,b'2019-10-19',1,29,dust2,5,16,5,17,0.55,0.94,5,31,8
1944,b'2019-10-19',1,35,train,3,23,4,25,0.66,0.92,11,48,8
1945,b'2019-10-19',0,25,mirage,3,15,3,23,0.6,0.65,6,40,8
1946,b'2019-10-20',1,29,overpass,5,12,1,21,0.41,0.57,5,42,8
1947,b'2019-10-20',1,26,inferno,3,21,4,18,0.81,1.17,15,71,8
1948,b'2019-10-22',1,30,inferno,5,16,1,20,0.53,0.8,7,44,8
